GAME,"DRAW ID","DRAW DATE","MAIN NUMBERS",SUPP
oz_lotto,631,"Wednesday 22 Mar 2006","13 21 22 23 27 32 39 ","10 35 "
oz_lotto,630,"Wednesday 15 Mar 2006","3 4 14 19 20 33 45 ","12 34 "
oz_lotto,629,"Wednesday 08 Mar 2006","1 7 8 9 20 43 45 ","24 30 "
oz_lotto,628,"Wednesday 01 Mar 2006","2 3 5 18 21 25 34 ","17 32 "
oz_lotto,627,"Wednesday 22 Feb 2006","6 17 25 27 33 41 45 ","1 9 "
oz_lotto,626,"Wednesday 15 Feb 2006","1 3 5 11 13 21 35 ","37 44 "
oz_lotto,625,"Wednesday 08 Feb 2006","4 5 23 26 28 30 32 ","11 21 "
oz_lotto,624,"Wednesday 01 Feb 2006","2 3 8 14 17 20 21 ","7 38 "
oz_lotto,623,"Wednesday 25 Jan 2006","3 8 20 22 23 37 41 ","21 28 "
oz_lotto,622,"Wednesday 18 Jan 2006","16 23 25 27 28 37 44 ","19 22 "
oz_lotto,621,"Wednesday 11 Jan 2006","2 4 11 26 36 38 41 ","19 20 "
oz_lotto,620,"Wednesday 04 Jan 2006","1 6 12 22 29 40 44 ","4 34 "
